"Div","HomeTeam","AwayTeam","FTHG","FTAG"
"I1","Inter","Sassuolo",1,0
"I1","Milan","Bologna",1,0
"I1","Fiorentina","Inter",1,2
"I1","Atalanta","Parma",0,4
"I1","Cagliari","Livorno",1,2
"I1","Catania","Lazio",3,1
"I1","Genoa","Udinese",3,3
"I1","Juventus","Chievo",3,1
"I1","Sassuolo","Napoli",0,2
"I1","Roma","Sampdoria",3,0
"I1","Verona","Torino",1,3
"I1","Bologna","Roma",0,1
"I1","Chievo","Catania",2,0
"I1","Inter","Cagliari",1,1
"I1","Juventus","Torino",1,0
"I1","Livorno","Verona",2,3
"I1","Sampdoria","Milan",0,2
"I1","Udinese","Atalanta",1,1
"I1","Lazio","Sassuolo",3,2
"I1","Napoli","Genoa",1,1
"I1","Parma","Fiorentina",2,2
"I1","Roma","Inter",0,0
"I1","Atalanta","Chievo",2,1
"I1","Cagliari","Udinese",3,0
"I1","Fiorentina","Lazio",0,1
"I1","Genoa","Catania",2,0
"I1","Livorno","Napoli",1,1
"I1","Milan","Juventus",0,2
"I1","Sassuolo","Parma",0,1
"I1","Torino","Sampdoria",0,2
"I1","Verona","Bologna",0,0
"I1","Catania","Cagliari",1,1
"I1","Udinese","Milan",1,0
"I1","Bologna","Sassuolo",0,0
"I1","Chievo","Genoa",2,1
"I1","Inter","Torino",1,0
"I1","Juventus","Fiorentina",1,0
"I1","Lazio","Atalanta",0,1
"I1","Napoli","Roma",1,0
"I1","Parma","Verona",2,0
"I1","Sampdoria","Livorno",4,2
"I1","Verona","Inter",0,2
"I1","Atalanta","Sampdoria",3,0
"I1","Cagliari","Lazio",0,2
"I1","Fiorentina","Chievo",3,1
"I1","Genoa","Juventus",0,1
"I1","Livorno","Bologna",2,1
"I1","Milan","Parma",2,4
"I1","Sassuolo","Catania",3,1
"I1","Roma","Udinese",3,2
"I1","Torino","Napoli",0,1
"I1","Chievo","Roma",0,2
"I1","Torino","Livorno",3,1
"I1","Bologna","Cagliari",1,0
"I1","Catania","Juventus",0,1
"I1","Inter","Atalanta",1,2
"I1","Lazio","Milan",1,1
"I1","Napoli","Fiorentina",0,1
"I1","Parma","Genoa",1,1
"I1","Sampdoria","Verona",5,0
"I1","Udinese","Sassuolo",1,0
"I1","Roma","Torino",2,1
"I1","Atalanta","Livorno",2,0
"I1","Cagliari","Verona",1,0
"I1","Catania","Napoli",2,4
"I1","Chievo","Bologna",3,0
"I1","Fiorentina","Milan",0,2
"I1","Genoa","Lazio",2,0
"I1","Juventus","Parma",2,1
"I1","Sassuolo","Sampdoria",1,2
"I1","Inter","Udinese",0,0
"I1","Bologna","Atalanta",0,2
"I1","Milan","Chievo",3,0
"I1","Lazio","Parma",3,2
"I1","Napoli","Juventus",2,0
"I1","Sampdoria","Fiorentina",0,0
"I1","Sassuolo","Roma",0,2
"I1","Torino","Cagliari",2,1
"I1","Verona","Genoa",3,0
"I1","Livorno","Inter",2,2
"I1","Udinese","Catania",1,0
"I1","Roma","Parma",4,2
"I1","Chievo","Verona",0,1
"I1","Inter","Bologna",2,2
"I1","Atalanta","Sassuolo",0,2
"I1","Cagliari","Roma",1,3
"I1","Catania","Torino",1,2
"I1","Fiorentina","Udinese",2,1
"I1","Lazio","Sampdoria",2,0
"I1","Parma","Napoli",1,0
"I1","Genoa","Milan",1,2
"I1","Juventus","Livorno",2,0
"I1","Roma","Atalanta",3,1
"I1","Sassuolo","Cagliari",1,1
"I1","Bologna","Parma",1,1
"I1","Livorno","Chievo",2,4
"I1","Napoli","Lazio",4,2
"I1","Sampdoria","Inter",0,4
"I1","Torino","Genoa",2,1
"I1","Verona","Fiorentina",3,5
"I1","Milan","Catania",1,0
"I1","Udinese","Juventus",0,2
"I1","Atalanta","Verona",1,2
"I1","Catania","Sampdoria",2,1
"I1","Chievo","Sassuolo",0,1
"I1","Fiorentina","Roma",0,1
"I1","Genoa","Cagliari",1,2
"I1","Juventus","Bologna",1,0
"I1","Lazio","Torino",3,3
"I1","Milan","Livorno",3,0
"I1","Parma","Inter",0,2
"I1","Udinese","Napoli",1,1
"I1","Roma","Milan",2,0
"I1","Bologna","Fiorentina",0,3
"I1","Inter","Napoli",0,0
"I1","Atalanta","Genoa",1,1
"I1","Cagliari","Parma",1,0
"I1","Livorno","Lazio",0,2
"I1","Sampdoria","Chievo",2,1
"I1","Torino","Udinese",2,0
"I1","Verona","Catania",4,0
"I1","Sassuolo","Juventus",1,3
"I1","Catania","Roma",4,1
"I1","Chievo","Torino",0,1
"I1","Genoa","Bologna",0,0
"I1","Parma","Sampdoria",2,0
"I1","Udinese","Livorno",5,3
"I1","Milan","Inter",1,0
"I1","Juventus","Atalanta",1,0
"I1","Lazio","Verona",3,3
"I1","Fiorentina","Sassuolo",3,4
"I1","Napoli","Cagliari",3,0
"I1","Inter","Lazio",4,1
"I1","Verona","Udinese",2,2
"I1","Atalanta","Milan",2,1
"I1","Bologna","Catania",1,2
"I1","Cagliari","Chievo",0,1
"I1","Livorno","Fiorentina",0,1
"I1","Roma","Juventus",0,1
"I1","Sampdoria","Napoli",2,5
"I1","Sassuolo","Genoa",4,2
"I1","Torino","Parma",1,1
"I1","Udinese","Sampdoria",3,3
"I1","Catania","Atalanta",2,1
"I1","Chievo","Inter",2,1
"I1","Fiorentina","Torino",2,2
"I1","Genoa","Roma",1,0
"I1","Juventus","Cagliari",3,0
"I1","Lazio","Bologna",1,0
"I1","Milan","Sassuolo",2,1
"I1","Napoli","Verona",5,1
"I1","Parma","Livorno",2,0
"I2","Reggina","Bari",0,0
"I2","Avellino","Novara",2,1
"I2","Brescia","Virtus Lanciano",2,2
"I2","Empoli","Latina",3,1
"I2","Modena","Palermo",1,1
"I2","Padova","Trapani",0,2
"I2","Pescara","Juve Stabia",3,0
"I2","Siena","Crotone",5,2
"I2","Spezia","Cittadella",0,0
"I2","Ternana","Carpi",1,0
"I2","Cesena","Varese",1,0
"I2","Bari","Brescia",0,0
"I2","Cittadella","Ternana",2,2
"I2","Crotone","Cesena",1,2
"I2","Juve Stabia","Spezia",1,2
"I2","Latina","Avellino",1,1
"I2","Novara","Siena",2,1
"I2","Palermo","Empoli",1,2
"I2","Varese","Modena",1,1
"I2","Virtus Lanciano","Reggina",1,1
"I2","Trapani","Pescara",2,2
"I2","Brescia","Novara",1,1
"I2","Spezia","Carpi",0,2
"I2","Avellino","Ternana",1,0
"I2","Cesena","Virtus Lanciano",0,1
"I2","Empoli","Trapani",1,1
"I2","Latina","Varese",0,3
"I2","Modena","Cittadella",2,0
"I2","Padova","Palermo",0,3
"I2","Pescara","Crotone",2,2
"I2","Reggina","Juve Stabia",3,1
"I2","Siena","Bari",3,2
"I2","Palermo","Cesena",2,1
"I2","Bari","Modena",1,0
"I2","Carpi","Empoli",0,2
"I2","Cittadella","Latina",0,0
"I2","Crotone","Spezia",1,0
"I2","Juve Stabia","Siena",2,2
"I2","Novara","Padova",1,0
"I2","Trapani","Reggina",4,0
"I2","Varese","Pescara",3,2
"I2","Virtus Lanciano","Avellino",1,0
"I2","Ternana","Brescia",1,2
"I2","Latina","Virtus Lanciano",0,0
"I2","Spezia","Palermo",1,0
"I2","Avellino","Varese",1,1
"I2","Brescia","Crotone",1,2
"I2","Cesena","Carpi",4,1
"I2","Cittadella","Juve Stabia",0,2
"I2","Empoli","Padova",3,1
"I2","Modena","Trapani",3,1
"I2","Pescara","Bari",0,1
"I2","Reggina","Novara",1,1
"I2","Siena","Ternana",1,1
"I2","Bari","Palermo",2,1
"I2","Carpi","Brescia",0,0
"I2","Crotone","Modena",3,1
"I2","Empoli","Siena",0,0
"I2","Juve Stabia","Virtus Lanciano",0,1
"I2","Novara","Cittadella",2,2
"I2","Padova","Latina",0,0
"I2","Pescara","Avellino",1,1
"I2","Ternana","Spezia",1,2
"I2","Trapani","Cesena",0,1
"I2","Varese","Reggina",1,0
"I2","Cittadella","Crotone",1,0
"I2","Latina","Brescia",2,0
"I2","Modena","Padova",3,1
"I2","Palermo","Juve Stabia",3,0
"I2","Reggina","Carpi",0,1
"I2","Siena","Trapani",2,1
"I2","Spezia","Novara",0,0
"I2","Varese","Ternana",2,1
"I2","Virtus Lanciano","Bari",1,0
"I2","Avellino","Empoli",1,0
"I2","Cesena","Pescara",1,1
"I2","Padova","Varese",3,2
"I2","Avellino","Bari",1,0
"I2","Brescia","Palermo",1,1
"I2","Carpi","Cittadella",0,1
"I2","Cesena","Siena",1,1
"I2","Empoli","Modena",2,1
"I2","Novara","Virtus Lanciano",0,3
"I2","Pescara","Spezia",1,1
"I2","Ternana","Juve Stabia",1,1
"I2","Trapani","Latina",1,1
"I2","Crotone","Reggina",2,0
"I2","Reggina","Empoli",2,1
"I2","Spezia","Brescia",2,2
"I2","Bari","Crotone",1,2
"I2","Cittadella","Padova",1,0
"I2","Juve Stabia","Cesena",0,2
"I2","Latina","Modena",0,0
"I2","Palermo","Pescara",1,0
"I2","Siena","Avellino",3,0
"I2","Varese","Trapani",0,0
"I2","Virtus Lanciano","Ternana",1,1
"I2","Carpi","Novara",1,0
"I2","Cesena","Bari",2,1
"I2","Avellino","Carpi",4,1
"I2","Brescia","Cittadella",4,1
"I2","Crotone","Virtus Lanciano",1,2
"I2","Empoli","Varese",2,0
"I2","Modena","Reggina",3,0
"I2","Padova","Juve Stabia",2,1
"I2","Pescara","Latina",0,1
"I2","Ternana","Novara",5,0
"I2","Trapani","Spezia",1,1
"I2","Siena","Palermo",2,3
"I2","Reggina","Pescara",2,3
"I2","Bari","Trapani",1,1
"I2","Brescia","Siena",2,2
"I2","Carpi","Latina",1,1
"I2","Juve Stabia","Empoli",0,2
"I2","Palermo","Varese",0,0
"I2","Spezia","Modena",2,1
"I2","Ternana","Crotone",2,3
"I2","Virtus Lanciano","Padova",1,0
"I2","Novara","Cesena",1,1
"I2","Cittadella","Avellino",1,2
"I2","Cesena","Ternana",1,1
"I2","Crotone","Novara",2,2
"I2","Empoli","Bari",1,1
"I2","Latina","Reggina",1,0
"I2","Modena","Virtus Lanciano",1,0
"I2","Padova","Spezia",1,0
"I2","Pescara","Brescia",3,3
"I2","Trapani","Carpi",0,1
"I2","Varese","Juve Stabia",2,2
"I2","Siena","Cittadella",1,1
"I2","Avellino","Palermo",0,2
"I2","Spezia","Cesena",2,1
"I2","Bari","Varese",2,1
"I2","Brescia","Avellino",0,2
"I2","Carpi","Crotone",1,2
"I2","Cittadella","Pescara",0,1
"I2","Juve Stabia","Modena",1,1
"I2","Novara","Latina",2,2
"I2","Palermo","Trapani",3,0
"I2","Reggina","Padova",2,1
"I2","Virtus Lanciano","Siena",1,1
"I2","Ternana","Empoli",1,0
"I2","Padova","Brescia",0,0
"I2","Reggina","Palermo",0,2
"I2","Avellino","Juve Stabia",2,1
"I2","Cesena","Cittadella",2,2
"I2","Empoli","Virtus Lanciano",3,0
"I2","Latina","Bari",1,0
"I2","Modena","Carpi",2,3
"I2","Pescara","Ternana",2,1
"I2","Siena","Spezia",2,0
"I2","Trapani","Novara",2,1
"I2","Varese","Crotone",2,0
"I2","Novara","Pescara",0,0
"I2","Bari","Padova",2,2
"I2","Brescia","Cesena",0,0
"I2","Cittadella","Reggina",0,0
"I2","Crotone","Avellino",3,2
"I2","Juve Stabia","Trapani",2,3
"I2","Spezia","Empoli",1,3
"I2","Ternana","Modena",1,1
"I2","Virtus Lanciano","Varese",2,0
"I2","Carpi","Siena",0,1
"I2","Palermo","Latina",1,2
"I2","Empoli","Brescia",2,2
"I2","Avellino","Cesena",0,0
"I2","Latina","Juve Stabia",1,0
"I2","Modena","Siena",1,1
"I2","Padova","Crotone",0,0
"I2","Palermo","Novara",2,1
"I2","Pescara","Carpi",4,2
"I2","Reggina","Spezia",1,2
"I2","Trapani","Virtus Lanciano",1,0
"I2","Varese","Cittadella",2,1
"I2","Bari","Ternana",2,1
"I2","Cesena","Padova",0,1
"I2","Brescia","Reggina",2,1
"I2","Carpi","Varese",1,0
"I2","Cittadella","Trapani",2,2
"I2","Crotone","Empoli",1,1
"I2","Juve Stabia","Bari",1,1
"I2","Novara","Modena",1,0
"I2","Siena","Pescara",1,3
"I2","Ternana","Latina",1,0
"I2","Virtus Lanciano","Palermo",1,1
"I2","Spezia","Avellino",0,0
"I2","Reggina","Siena",0,2
"I2","Bari","Carpi",2,2
"I2","Empoli","Cesena",0,0
"I2","Juve Stabia","Novara",1,2
"I2","Latina","Crotone",2,3
"I2","Modena","Brescia",0,1
"I2","Padova","Ternana",1,1
"I2","Palermo","Cittadella",3,1
"I2","Trapani","Avellino",1,1
"I2","Varese","Spezia",4,0
"I2","Virtus Lanciano","Pescara",0,1
"I2","Pescara","Padova",1,0
"I2","Ternana","Trapani",0,2
"I2","Brescia","Varese",4,2
"I2","Carpi","Palermo",1,0
"I2","Cesena","Reggina",3,1
"I2","Cittadella","Bari",1,1
"I2","Crotone","Juve Stabia",1,1
"I2","Novara","Empoli",0,1
"I2","Siena","Latina",1,0
"I2","Spezia","Virtus Lanciano",2,0
"I2","Avellino","Modena",2,1
"I2","Bari","Spezia",1,2
"I2","Empoli","Cittadella",0,1
"I2","Juve Stabia","Brescia",1,2
"I2","Latina","Cesena",0,0
"I2","Modena","Pescara",0,1
"I2","Padova","Siena",2,2
"I2","Palermo","Ternana",1,0
"I2","Reggina","Avellino",1,1
"I2","Trapani","Crotone",1,0
"I2","Virtus Lanciano","Carpi",1,3
"I2","Avellino","Padova",2,1
"I2","Brescia","Trapani",3,3
"I2","Carpi","Juve Stabia",1,0
"I2","Cesena","Modena",1,1
"I2","Cittadella","Virtus Lanciano",1,2
"I2","Crotone","Palermo",1,2
"I2","Novara","Bari",0,1
"I2","Pescara","Empoli",1,2
"I2","Siena","Varese",1,1
"I2","Spezia","Latina",1,4
"I2","Ternana","Reggina",2,1
"I2","Varese","Novara",1,1
"I2","Trapani","Padova",2,1
"I2","Bari","Reggina",0,1
"I2","Carpi","Ternana",1,2
"I2","Cittadella","Spezia",1,2
"I2","Juve Stabia","Pescara",2,1
"I2","Latina","Empoli",2,1
"I2","Novara","Avellino",2,1
"I2","Palermo","Modena",0,0
"I2","Varese","Cesena",1,3
"I2","Virtus Lanciano","Brescia",1,0
"I2","Crotone","Siena",0,0
"I2","Avellino","Latina",1,1
"I2","Brescia","Bari",2,1
"I2","Cesena","Crotone",1,0
"I2","Modena","Varese",4,1
"I2","Padova","Carpi",1,4
"I2","Pescara","Trapani",0,1
"I2","Reggina","Virtus Lanciano",1,0
"I2","Siena","Novara",1,0
"I2","Spezia","Juve Stabia",1,1
"I2","Ternana","Cittadella",2,1
"I2","Empoli","Palermo",1,1
"I2","Virtus Lanciano","Cesena",1,1
"I2","Bari","Siena",2,1
"I2","Carpi","Spezia",1,1
"I2","Cittadella","Modena",0,1
"I2","Crotone","Pescara",3,0
"I2","Juve Stabia","Reggina",1,1
"I2","Palermo","Padova",1,0
"I2","Ternana","Avellino",1,1
"I2","Trapani","Empoli",0,0
"I2","Varese","Latina",0,0
"I2","Novara","Brescia",1,2
"I2","Avellino","Virtus Lanciano",1,3
"I2","Brescia","Ternana",1,1
"I2","Cesena","Palermo",0,0
"I2","Empoli","Carpi",1,1
"I2","Latina","Cittadella",1,0
"I2","Padova","Novara",1,0
"I2","Pescara","Varese",1,2
"I2","Reggina","Trapani",1,1
"I2","Siena","Juve Stabia",1,0
"I2","Spezia","Crotone",3,1
"I2","Modena","Bari",4,0
"I2","Crotone","Brescia",1,0
"I2","Bari","Pescara",1,0
"I2","Carpi","Cesena",1,2
"I2","Juve Stabia","Cittadella",1,1
"I2","Novara","Reggina",1,0
"I2","Padova","Empoli",0,1
"I2","Palermo","Spezia",1,1
"I2","Ternana","Siena",2,2
"I2","Trapani","Modena",2,0
"I2","Varese","Avellino",1,1
"I2","Virtus Lanciano","Latina",0,0
"I2","Latina","Padova",3,0
"I2","Avellino","Pescara",1,1
"I2","Brescia","Carpi",0,2
"I2","Cesena","Trapani",2,2
"I2","Cittadella","Novara",2,2
"I2","Modena","Crotone",2,0
"I2","Palermo","Bari",2,1
"I2","Reggina","Varese",3,4
"I2","Siena","Empoli",1,1
"I2","Spezia","Ternana",2,2
"I2","Virtus Lanciano","Juve Stabia",1,0
"I2","Empoli","Avellino",0,1
"I2","Bari","Virtus Lanciano",1,0
"I2","Brescia","Latina",0,2
"I2","Carpi","Reggina",0,3
"I2","Crotone","Cittadella",2,0
"I2","Novara","Spezia",2,0
"I2","Padova","Modena",2,2
"I2","Pescara","Cesena",2,0
"I2","Ternana","Varese",2,0
"I2","Trapani","Siena",0,2
"I2","Juve Stabia","Palermo",0,3
"I2","Carpi","Padova",1,1
"I2","Spezia","Pescara",0,1
"I2","Bari","Avellino",1,0
"I2","Cittadella","Carpi",1,0
"I2","Juve Stabia","Ternana",2,3
"I2","Latina","Trapani",0,1
"I2","Modena","Empoli",0,0
"I2","Palermo","Brescia",2,0
"I2","Reggina","Crotone",1,4
"I2","Siena","Cesena",1,0
"I2","Varese","Padova",0,3
"I2","Virtus Lanciano","Novara",2,1
"I2","Avellino","Siena",0,1
"I2","Trapani","Varese",1,1
"I2","Brescia","Spezia",0,2
"I2","Cesena","Juve Stabia",1,0
"I2","Crotone","Bari",0,0
"I2","Empoli","Reggina",4,0
"I2","Modena","Latina",4,0
"I2","Novara","Carpi",1,0
"I2","Padova","Cittadella",0,4
"I2","Pescara","Palermo",1,2
"I2","Ternana","Virtus Lanciano",1,1
"I2","Bari","Cesena",0,0
"I2","Carpi","Avellino",1,1
"I2","Cittadella","Brescia",0,1
"I2","Juve Stabia","Padova",1,1
"I2","Latina","Pescara",0,2
"I2","Novara","Ternana",1,1
"I2","Palermo","Siena",1,1
"I2","Reggina","Modena",2,2
"I2","Spezia","Trapani",0,1
"I2","Varese","Empoli",1,0
"I2","Virtus Lanciano","Crotone",0,1
"I2","Avellino","Cittadella",1,0
"I2","Cesena","Novara",2,0
"I2","Empoli","Juve Stabia",2,1
"I2","Latina","Carpi",1,0
"I2","Modena","Spezia",0,0
"I2","Padova","Virtus Lanciano",5,1
"I2","Pescara","Reggina",2,2
"I2","Siena","Brescia",2,1
"I2","Trapani","Bari",3,4
"I2","Varese","Palermo",1,2
"I2","Crotone","Ternana",1,1
"I2","Palermo","Avellino",2,0
"I2","Brescia","Pescara",3,0
"I2","Carpi","Trapani",3,2
"I2","Cittadella","Siena",1,0
"I2","Juve Stabia","Varese",2,4
"I2","Novara","Crotone",1,1
"I2","Reggina","Latina",0,1
"I2","Spezia","Padova",2,2
"I2","Ternana","Cesena",0,2
"I2","Virtus Lanciano","Modena",1,3
"I2","Bari","Empoli",3,0
"I2","Cesena","Spezia",0,2
"I2","Avellino","Brescia",0,1
"I2","Crotone","Carpi",0,0
"I2","Empoli","Ternana",1,0
"I2","Latina","Novara",4,1
"I2","Modena","Juve Stabia",4,2
"I2","Pescara","Cittadella",1,1
"I2","Siena","Virtus Lanciano",1,0
"I2","Trapani","Palermo",0,1
"I2","Varese","Bari",0,1
"I2","Padova","Reggina",2,2
"I2","Bari","Latina",0,1
"I2","Brescia","Padova",1,3
"I2","Carpi","Modena",2,2
"I2","Cittadella","Cesena",1,0
"I2","Crotone","Varese",3,2
"I2","Juve Stabia","Avellino",2,2
"I2","Novara","Trapani",3,1
"I2","Palermo","Reggina",1,0
"I2","Spezia","Siena",1,0
"I2","Ternana","Pescara",1,0
"I2","Virtus Lanciano","Empoli",2,1
"I2","Modena","Ternana",3,3
"I2","Pescara","Novara",0,0
"I2","Avellino","Crotone",2,0
"I2","Cesena","Brescia",0,3
"I2","Empoli","Spezia",2,0
"I2","Latina","Palermo",1,3
"I2","Padova","Bari",1,2
"I2","Reggina","Cittadella",0,1
"I2","Siena","Carpi",0,0
"I2","Trapani","Juve Stabia",3,0
"I2","Varese","Virtus Lanciano",0,1
"I2","Spezia","Reggina",2,1
"I2","Brescia","Empoli",1,3
"I2","Carpi","Pescara",2,0
"I2","Cesena","Avellino",2,0
"I2","Cittadella","Varese",5,1
"I2","Crotone","Padova",2,1
"I2","Juve Stabia","Latina",1,1
"I2","Novara","Palermo",0,1
"I2","Siena","Modena",1,3
"I2","Ternana","Bari",1,3
"I2","Virtus Lanciano","Trapani",2,2
"I2","Empoli","Crotone",3,1
"I2","Padova","Cesena",0,1
"I2","Avellino","Spezia",2,0
"I2","Bari","Juve Stabia",3,0
"I2","Latina","Ternana",2,0
"I2","Modena","Novara",3,1
"I2","Palermo","Virtus Lanciano",1,1
"I2","Pescara","Siena",1,0
"I2","Reggina","Brescia",1,1
"I2","Trapani","Cittadella",1,2
"I2","Varese","Carpi",0,2
"I2","Avellino","Trapani",3,3
"I2","Brescia","Modena",0,1
"I2","Carpi","Bari",1,2
"I2","Cesena","Empoli",1,0
"I2","Cittadella","Palermo",0,2
"I2","Crotone","Latina",0,1
"I2","Novara","Juve Stabia",2,0
"I2","Pescara","Virtus Lanciano",2,2
"I2","Siena","Reggina",2,1
"I2","Spezia","Varese",2,1
"I2","Ternana","Padova",2,1
"I2","Empoli","Novara",3,1
"I2","Juve Stabia","Crotone",2,2
"I2","Modena","Avellino",1,0
"I2","Padova","Pescara",2,1
"I2","Palermo","Carpi",1,2
"I2","Reggina","Cesena",1,2
"I2","Trapani","Ternana",2,1
"I2","Varese","Brescia",1,2
"I2","Virtus Lanciano","Spezia",2,2
"I2","Bari","Cittadella",1,0
"I2","Latina","Siena",0,3
"I2","Novara","Varese",0,0
"I2","Avellino","Reggina",3,0
"I2","Brescia","Juve Stabia",4,1
"I2","Carpi","Virtus Lanciano",2,2
"I2","Cesena","Latina",1,3
"I2","Crotone","Trapani",2,1
"I2","Pescara","Modena",2,2
"I2","Siena","Padova",2,0
"I2","Spezia","Bari",2,0
"I2","Ternana","Palermo",1,2
"I2","Bari","Novara",4,1
"I2","Empoli","Pescara",2,0
"I2","Juve Stabia","Carpi",0,2
"I2","Latina","Spezia",0,0
"I2","Modena","Cesena",0,0
"I2","Padova","Avellino",2,1
"I2","Palermo","Crotone",0,0
"I2","Reggina","Ternana",1,2
"I2","Trapani","Brescia",0,1
"I2","Varese","Siena",2,0
"I2","Virtus Lanciano","Cittadella",0,0
"N1","Ajax","Roda",3,0
"N1","Den Haag","PSV Eindhoven",2,3
"N1","Heerenveen","AZ Alkmaar",4,2
"N1","Nijmegen","Groningen",1,4
"N1","Twente","Waalwijk",0,0
"N1","Cambuur","NAC Breda",0,0
"N1","Utrecht","Go Ahead Eagles",1,1
"N1","Vitesse","Heracles",3,1
"N1","Zwolle","Feyenoord",2,1
"N1","Roda","Cambuur",2,0
"N1","Go Ahead Eagles","Den Haag",2,1
"N1","Heracles","Zwolle",1,3
"N1","NAC Breda","Heerenveen",0,2
"N1","PSV Eindhoven","Nijmegen",5,0
"N1","AZ Alkmaar","Ajax",3,2
"N1","Feyenoord","Twente",1,4
"N1","Groningen","Utrecht",2,0
"N1","Waalwijk","Vitesse",4,2
"N1","Cambuur","Groningen",4,1
"N1","Nijmegen","Zwolle",1,5
"N1","PSV Eindhoven","Go Ahead Eagles",3,0
"N1","Roda","Vitesse",1,1
"N1","Waalwijk","AZ Alkmaar",1,2
"N1","Ajax","Feyenoord",2,1
"N1","Heerenveen","Heracles",2,4
"N1","NAC Breda","Den Haag",1,2
"N1","Twente","Utrecht",6,0
"N1","Heerenveen","Ajax",3,3
"N1","Den Haag","Roda",0,4
"N1","Heracles","PSV Eindhoven",1,1
"N1","Nijmegen","Waalwijk",2,2
"N1","Zwolle","Cambuur",2,0
"N1","Feyenoord","NAC Breda",3,1
"N1","Go Ahead Eagles","Groningen",3,3
"N1","Utrecht","AZ Alkmaar",2,0
"N1","Vitesse","Twente",1,0
"N1","NAC Breda","Nijmegen",1,1
"N1","Heracles","Den Haag",1,0
"N1","PSV Eindhoven","Cambuur",0,0
"N1","Twente","Heerenveen",1,1
"N1","Waalwijk","Go Ahead Eagles",1,4
"N1","AZ Alkmaar","Vitesse",1,1
"N1","Feyenoord","Roda",4,0
"N1","Groningen","Ajax",1,1
"N1","Zwolle","Utrecht",1,1
"N1","Ajax","Zwolle",2,1
"N1","Cambuur","Heracles",2,0
"N1","Twente","PSV Eindhoven",2,2
"N1","AZ Alkmaar","Go Ahead Eagles",3,0
"N1","Heerenveen","Groningen",4,2
"N1","Nijmegen","Feyenoord",3,3
"N1","Roda","NAC Breda",1,5
"N1","Utrecht","Waalwijk",2,1
"N1","Go Ahead Eagles","Cambuur",0,0
"N1","Den Haag","Nijmegen",1,1
"N1","Groningen","Waalwijk",4,1
"N1","Heracles","Twente",0,3
"N1","Roda","Heerenveen",3,3
"N1","Feyenoord","Utrecht",1,0
"N1","NAC Breda","AZ Alkmaar",3,0
"N1","PSV Eindhoven","Ajax",4,0
"N1","Vitesse","Zwolle",3,0
"N1","Ajax","Go Ahead Eagles",6,0
"N1","AZ Alkmaar","PSV Eindhoven",2,1
"N1","Utrecht","Roda",3,3
"N1","Waalwijk","Heracles",1,4
"N1","Zwolle","NAC Breda",0,0
"N1","Feyenoord","Den Haag",4,2
"N1","Heerenveen","Cambuur",2,1
"N1","Nijmegen","Vitesse",2,3
"N1","Twente","Groningen",5,0
"N1","Den Haag","Vitesse",2,1
"N1","Cambuur","Twente",0,1
"N1","Go Ahead Eagles","Nijmegen",4,3
"N1","NAC Breda","Heracles",2,1
"N1","Roda","Zwolle",0,0
"N1","Ajax","Utrecht",3,0
"N1","Groningen","AZ Alkmaar",2,1
"N1","PSV Eindhoven","Waalwijk",2,1
"N1","Vitesse","Feyenoord",1,2
"N1","Go Ahead Eagles","Feyenoord",2,2
"N1","Heerenveen","Vitesse",2,3
"N1","Twente","Ajax",1,1
"N1","Utrecht","NAC Breda",4,2
"N1","Waalwijk","Roda",1,2
"N1","AZ Alkmaar","Cambuur",3,1
"N1","Groningen","PSV Eindhoven",1,0
"N1","Heracles","Nijmegen",1,1
"N1","Zwolle","Den Haag",6,1
"N1","Nijmegen","Heerenveen",2,1
"N1","Ajax","Waalwijk",0,0
"N1","Cambuur","Utrecht",3,1
"N1","Den Haag","Twente",3,2
"N1","NAC Breda","Go Ahead Eagles",5,0
"N1","Feyenoord","Heracles",1,2
"N1","Roda","PSV Eindhoven",2,1
"N1","Vitesse","Groningen",2,2
"N1","Zwolle","AZ Alkmaar",0,2
"N1","Waalwijk","NAC Breda",3,0
"N1","Ajax","Vitesse",0,1
"N1","AZ Alkmaar","Den Haag",2,0
"N1","PSV Eindhoven","Zwolle",1,1
"N1","Twente","Nijmegen",2,2
"N1","Cambuur","Feyenoord",0,2
"N1","Groningen","Roda",3,3
"N1","Utrecht","Heerenveen",2,0
"N1","Heerenveen","Waalwijk",5,2
"N1","Den Haag","Cambuur",3,0
"N1","Heracles","Groningen",0,3
"N1","Roda","Go Ahead Eagles",1,4
"N1","Vitesse","Utrecht",3,1
"N1","Feyenoord","AZ Alkmaar",2,2
"N1","NAC Breda","PSV Eindhoven",2,1
"N1","Nijmegen","Ajax",0,3
"N1","Zwolle","Twente",1,1
"N1","Ajax","Heracles",3,0
"N1","AZ Alkmaar","Roda",2,2
"N1","Cambuur","Nijmegen",2,1
"N1","PSV Eindhoven","Heerenveen",1,1
"N1","Go Ahead Eagles","Vitesse",0,3
"N1","Groningen","Zwolle",0,0
"N1","Twente","NAC Breda",5,2
"N1","Utrecht","Den Haag",3,0
"N1","Waalwijk","Feyenoord",1,0
"N1","Roda","Twente",1,2
"N1","Heerenveen","Go Ahead Eagles",3,1
"N1","Heracles","Utrecht",1,2
"N1","NAC Breda","Groningen",2,2
"N1","Zwolle","Waalwijk",1,1
"N1","Den Haag","Ajax",0,4
"N1","Feyenoord","PSV Eindhoven",3,1
"N1","Nijmegen","AZ Alkmaar",3,2
"N1","Vitesse","Cambuur",3,0
